period,series_id,turnover
2004-03-01,A3348621L,1328.8
2004-04-01,A3348621L,1356.1
2004-05-01,A3348621L,1373.1
2004-06-01,A3348621L,1385.0
2004-07-01,A3348621L,1397.3
2004-08-01,A3348621L,1391.3
2004-09-01,A3348621L,1410.6
2004-10-01,A3348621L,1394.7
2004-11-01,A3348621L,1380.2
2004-12-01,A3348621L,1343.8
2005-01-01,A3348621L,1419.5
2005-02-01,A3348621L,1429.8
2005-03-01,A3348621L,1436.5
2005-04-01,A3348621L,1266.2
2005-05-01,A3348621L,1387.4
2005-06-01,A3348621L,1422.6
2005-07-01,A3348621L,1403.0
2005-08-01,A3348621L,1411.8
2005-09-01,A3348621L,1390.6
2005-10-01,A3348621L,1358.4
2005-11-01,A3348621L,1366.1
2005-12-01,A3348621L,1357.4
2006-01-01,A3348621L,1372.1
2006-02-01,A3348621L,1427.2
2006-03-01,A3348621L,1384.2
2006-04-01,A3348621L,1431.8
2006-05-01,A3348621L,1378.2
2006-06-01,A3348621L,1413.6
2006-07-01,A3348621L,1406.5
2006-08-01,A3348621L,1406.3
2006-09-01,A3348621L,1343.0
2006-10-01,A3348621L,1424.3
2006-11-01,A3348621L,1432.6
2006-12-01,A3348621L,1444.2
2007-01-01,A3348621L,1435.4
2007-02-01,A3348621L,1450.1
2007-03-01,A3348621L,1519.2
2007-04-01,A3348621L,1436.4
2007-05-01,A3348621L,1461.8
2007-06-01,A3348621L,1482.7
2007-07-01,A3348621L,1473.3
2007-08-01,A3348621L,1490.7
2007-09-01,A3348621L,1499.1
2007-10-01,A3348621L,1509.6
2007-11-01,A3348621L,1517.1
2007-12-01,A3348621L,1528.4
2008-01-01,A3348621L,1541.2
2008-02-01,A3348621L,1539.6
2008-03-01,A3348621L,1517.6
2008-04-01,A3348621L,1553.4
2008-05-01,A3348621L,1519.0
2008-06-01,A3348621L,1431.3
2008-07-01,A3348621L,1545.6
2008-08-01,A3348621L,1471.7
2008-09-01,A3348621L,1536.4
2008-10-01,A3348621L,1503.4
2008-11-01,A3348621L,1493.3
2008-12-01,A3348621L,1618.7
2009-01-01,A3348621L,1585.9
2009-02-01,A3348621L,1473.5
2009-03-01,A3348621L,1628.7
2009-04-01,A3348621L,1615.1
2009-05-01,A3348621L,1633.2
2009-06-01,A3348621L,1530.0
2009-07-01,A3348621L,1544.0
2009-08-01,A3348621L,1560.9
2009-09-01,A3348621L,1529.5
2009-10-01,A3348621L,1583.7
2009-11-01,A3348621L,1588.9
2009-12-01,A3348621L,1537.7
2010-01-01,A3348621L,1606.3
2010-02-01,A3348621L,1553.7
2010-03-01,A3348621L,1568.0
2010-04-01,A3348621L,1529.3
2010-05-01,A3348621L,1536.0
2010-06-01,A3348621L,1556.0
2010-07-01,A3348621L,1553.9
2010-08-01,A3348621L,1557.2
2010-09-01,A3348621L,1553.3
2010-10-01,A3348621L,1527.3
2010-11-01,A3348621L,1558.3
2010-12-01,A3348621L,1518.9
2011-01-01,A3348621L,1547.4
2011-02-01,A3348621L,1564.6
2011-03-01,A3348621L,1508.8
2011-04-01,A3348621L,1572.3
2011-05-01,A3348621L,1531.0
2011-06-01,A3348621L,1471.3
2011-07-01,A3348621L,1523.8
2011-08-01,A3348621L,1503.4
2011-09-01,A3348621L,1489.5
2011-10-01,A3348621L,1480.5
2011-11-01,A3348621L,1495.3
2011-12-01,A3348621L,1500.0
2012-01-01,A3348621L,1500.8
2012-02-01,A3348621L,1519.6
2012-03-01,A3348621L,1526.6
2012-04-01,A3348621L,1517.6
2012-05-01,A3348621L,1548.3
2012-06-01,A3348621L,1614.2
2012-07-01,A3348621L,1460.8
2012-08-01,A3348621L,1543.1
2012-09-01,A3348621L,1525.5
2012-10-01,A3348621L,1521.4
2012-11-01,A3348621L,1517.3
2012-12-01,A3348621L,1527.8
2013-01-01,A3348621L,1495.5
2013-02-01,A3348621L,1566.1
2013-03-01,A3348621L,1536.5
2013-04-01,A3348621L,1503.4
2013-05-01,A3348621L,1523.8
2013-06-01,A3348621L,1538.0
2013-07-01,A3348621L,1427.4
2013-08-01,A3348621L,1513.6
2013-09-01,A3348621L,1559.5
2013-10-01,A3348621L,1520.8
2013-11-01,A3348621L,1507.7
2013-12-01,A3348621L,1524.1
2014-01-01,A3348621L,1533.1
2014-02-01,A3348621L,1502.5
2014-03-01,A3348621L,1479.2
2014-04-01,A3348621L,1537.3
2014-05-01,A3348621L,1495.5
2014-06-01,A3348621L,1484.3
2014-07-01,A3348621L,1540.9
2014-08-01,A3348621L,1477.4
2014-09-01,A3348621L,1521.0
2014-10-01,A3348621L,1513.9
2014-11-01,A3348621L,1529.8
2014-12-01,A3348621L,1527.7
2015-01-01,A3348621L,1550.0
2015-02-01,A3348621L,1491.2
2015-03-01,A3348621L,1560.7
2015-04-01,A3348621L,1535.1
2015-05-01,A3348621L,1520.9
2015-06-01,A3348621L,1512.3
2015-07-01,A3348621L,1586.9
2015-08-01,A3348621L,1590.0
2015-09-01,A3348621L,1544.1
2015-10-01,A3348621L,1593.5
2015-11-01,A3348621L,1591.5
2015-12-01,A3348621L,1594.8
2016-01-01,A3348621L,1612.0
2016-02-01,A3348621L,1592.4
2016-03-01,A3348621L,1587.6
2016-04-01,A3348621L,1582.6
2016-05-01,A3348621L,1569.6
2016-06-01,A3348621L,1584.7
2016-07-01,A3348621L,1538.9
2016-08-01,A3348621L,1545.0
2016-09-01,A3348621L,1539.1
2016-10-01,A3348621L,1538.9
2016-11-01,A3348621L,1526.3
2016-12-01,A3348621L,1551.9
2017-01-01,A3348621L,1555.6
2017-02-01,A3348621L,1544.7
2017-03-01,A3348621L,1547.1
2017-04-01,A3348621L,1608.6
2017-05-01,A3348621L,1553.2
2017-06-01,A3348621L,1548.0
2017-07-01,A3348621L,1542.8
2017-08-01,A3348621L,1525.9
2017-09-01,A3348621L,1558.9
2017-10-01,A3348621L,1568.2
2017-11-01,A3348621L,1539.9
2017-12-01,A3348621L,1555.5
2018-01-01,A3348621L,1546.1
2018-02-01,A3348621L,1549.4
2018-03-01,A3348621L,1550.1
2018-04-01,A3348621L,1542.5
2018-05-01,A3348621L,1594.7
2018-06-01,A3348621L,1575.6
2018-07-01,A3348621L,1541.4
2018-08-01,A3348621L,1559.6
2018-09-01,A3348621L,1564.2
2018-10-01,A3348621L,1567.8
2018-11-01,A3348621L,1540.2
2018-12-01,A3348621L,1567.8
2019-01-01,A3348621L,1545.6
2019-02-01,A3348621L,1568.1
2019-03-01,A3348621L,1538.6
2019-04-01,A3348621L,1567.5
2019-05-01,A3348621L,1578.6
2019-06-01,A3348621L,1568.4
2019-07-01,A3348621L,1551.0
2019-08-01,A3348621L,1578.3
2019-09-01,A3348621L,1572.3
2019-10-01,A3348621L,1578.2
2019-11-01,A3348621L,1596.1
2019-12-01,A3348621L,1589.7
2020-01-01,A3348621L,1566.5
2020-02-01,A3348621L,1590.2
2020-03-01,A3348621L,1424.5
2020-04-01,A3348621L,1244.7
2020-05-01,A3348621L,1757.1
2020-06-01,A3348621L,1566.5
2020-07-01,A3348621L,1631.8
2020-08-01,A3348621L,1467.4
2020-09-01,A3348621L,1477.8
2020-10-01,A3348621L,1590.5
2020-11-01,A3348621L,1830.8
2020-12-01,A3348621L,1703.1
2021-01-01,A3348621L,1680.4
2021-02-01,A3348621L,1672.0
2021-03-01,A3348621L,1786.6
2021-04-01,A3348621L,1711.4
2021-05-01,A3348621L,1668.7
2021-06-01,A3348621L,1569.9
2021-07-01,A3348621L,1396.8
2021-08-01,A3348621L,1218.2
2021-09-01,A3348621L,1236.3
2021-10-01,A3348621L,1529.5
2021-11-01,A3348621L,1848.5
2021-12-01,A3348621L,1570.1
2022-01-01,A3348621L,1620.5
2022-02-01,A3348621L,1748.0
2022-03-01,A3348621L,1805.8
2022-04-01,A3348621L,1810.3
2022-05-01,A3348621L,1841.8
2022-06-01,A3348621L,1838.0
2022-07-01,A3348621L,1881.6
2022-08-01,A3348621L,1891.6
2022-09-01,A3348621L,1886.4
2022-10-01,A3348621L,1889.1
2022-11-01,A3348621L,1857.2
2022-12-01,A3348621L,1819.3
2023-01-01,A3348621L,1894.4
2023-02-01,A3348621L,1873.0
2023-03-01,A3348621L,1888.1
2023-04-01,A3348621L,1930.3
2023-05-01,A3348621L,1910.1
2023-06-01,A3348621L,1790.7
2023-07-01,A3348621L,1874.0
2023-08-01,A3348621L,1884.7
2023-09-01,A3348621L,1926.1
2023-10-01,A3348621L,1891.7
2023-11-01,A3348621L,1918.7
2023-12-01,A3348621L,1890.0
2024-01-01,A3348621L,1878.5
2024-02-01,A3348621L,1902.8
2024-03-01,A3348621L,1883.8
2024-04-01,A3348621L,1893.6
2024-05-01,A3348621L,1878.3
2024-06-01,A3348621L,1876.5
2024-07-01,A3348621L,1889.6
2024-08-01,A3348621L,1916.9
2024-09-01,A3348621L,1901.7
2024-10-01,A3348621L,1920.2
2024-11-01,A3348621L,1914.2
2024-12-01,A3348621L,1918.6
2025-01-01,A3348621L,1938.6
2025-02-01,A3348621L,1964.4
2025-03-01,A3348621L,1950.0
2025-04-01,A3348621L,1895.4
2025-05-01,A3348621L,1951.1
2025-06-01,A3348621L,1987.7
1982-04-01,A3348630R,507.8
1982-05-01,A3348630R,502.2
1982-06-01,A3348630R,506.8
1982-07-01,A3348630R,503.6
1982-08-01,A3348630R,505.9
1982-09-01,A3348630R,506.2
1982-10-01,A3348630R,507.9
1982-11-01,A3348630R,509.5
1982-12-01,A3348630R,517.9
1983-01-01,A3348630R,525.7
1983-02-01,A3348630R,536.4
1983-03-01,A3348630R,536.9
1983-04-01,A3348630R,536.0
1983-05-01,A3348630R,538.4
1983-06-01,A3348630R,546.1
1983-07-01,A3348630R,549.1
1983-08-01,A3348630R,559.8
1983-09-01,A3348630R,564.4
1983-10-01,A3348630R,565.3
1983-11-01,A3348630R,567.0
1983-12-01,A3348630R,572.5
1984-01-01,A3348630R,576.7
1984-02-01,A3348630R,577.8
1984-03-01,A3348630R,582.7
1984-04-01,A3348630R,584.1
1984-05-01,A3348630R,589.3
1984-06-01,A3348630R,585.6
1984-07-01,A3348630R,595.8
1984-08-01,A3348630R,589.1
1984-09-01,A3348630R,596.6
1984-10-01,A3348630R,608.4
1984-11-01,A3348630R,617.5
1984-12-01,A3348630R,612.9
1985-01-01,A3348630R,618.4
1985-02-01,A3348630R,620.9
1985-03-01,A3348630R,624.2
1985-04-01,A3348630R,621.6
1985-05-01,A3348630R,632.5
1985-06-01,A3348630R,639.1
1985-07-01,A3348630R,648.0
1985-08-01,A3348630R,651.9
1985-09-01,A3348630R,656.4
1985-10-01,A3348630R,657.3
1985-11-01,A3348630R,669.9
1985-12-01,A3348630R,681.0
1986-01-01,A3348630R,681.7
1986-02-01,A3348630R,692.0
1986-03-01,A3348630R,679.3
1986-04-01,A3348630R,701.3
1986-05-01,A3348630R,708.3
1986-06-01,A3348630R,712.3
1986-07-01,A3348630R,711.8
1986-08-01,A3348630R,723.4
1986-09-01,A3348630R,725.6
1986-10-01,A3348630R,737.4
1986-11-01,A3348630R,736.5
1986-12-01,A3348630R,741.6
1987-01-01,A3348630R,753.0
1987-02-01,A3348630R,759.6
1987-03-01,A3348630R,756.9
1987-04-01,A3348630R,782.6
1987-05-01,A3348630R,781.4
1987-06-01,A3348630R,789.0
1987-07-01,A3348630R,792.2
1987-08-01,A3348630R,804.3
1987-09-01,A3348630R,804.0
1987-10-01,A3348630R,801.0
1987-11-01,A3348630R,804.5
1987-12-01,A3348630R,810.7
1988-01-01,A3348630R,801.2
1988-02-01,A3348630R,810.1
1988-03-01,A3348630R,820.3
1988-04-01,A3348630R,823.6
1988-05-01,A3348630R,842.1
1988-06-01,A3348630R,852.6
1988-07-01,A3348630R,856.3
1988-08-01,A3348630R,867.1
1988-09-01,A3348630R,868.4
1988-10-01,A3348630R,889.7
1988-11-01,A3348630R,904.3
1988-12-01,A3348630R,924.0
1989-01-01,A3348630R,941.6
1989-02-01,A3348630R,913.7
1989-03-01,A3348630R,930.4
1989-04-01,A3348630R,941.1
1989-05-01,A3348630R,955.6
1989-06-01,A3348630R,954.4
1989-07-01,A3348630R,959.5
1989-08-01,A3348630R,965.3
1989-09-01,A3348630R,994.0
1989-10-01,A3348630R,988.9
1989-11-01,A3348630R,982.1
1989-12-01,A3348630R,1006.0
1990-01-01,A3348630R,1015.0
1990-02-01,A3348630R,1026.1
1990-03-01,A3348630R,1021.6
1990-04-01,A3348630R,1016.8
1990-05-01,A3348630R,1035.3
1990-06-01,A3348630R,1016.6
1990-07-01,A3348630R,1030.8
1990-08-01,A3348630R,1036.5
1990-09-01,A3348630R,1026.0
1990-10-01,A3348630R,1030.8
1990-11-01,A3348630R,1012.8
1990-12-01,A3348630R,987.4
1991-01-01,A3348630R,998.3
1991-02-01,A3348630R,1022.5
1991-03-01,A3348630R,1020.8
1991-04-01,A3348630R,1021.6
1991-05-01,A3348630R,1027.0
1991-06-01,A3348630R,1052.2
1991-07-01,A3348630R,1084.5
1991-08-01,A3348630R,1082.8
1991-09-01,A3348630R,1050.2
1991-10-01,A3348630R,1067.8
1991-11-01,A3348630R,1069.4
1991-12-01,A3348630R,1064.1
1992-01-01,A3348630R,1089.5
1992-02-01,A3348630R,1081.9
1992-03-01,A3348630R,1095.3
1992-04-01,A3348630R,1110.0
1992-05-01,A3348630R,1088.4
1992-06-01,A3348630R,1071.5
1992-07-01,A3348630R,1077.1
1992-08-01,A3348630R,1068.2
1992-09-01,A3348630R,1092.4
1992-10-01,A3348630R,1109.3
1992-11-01,A3348630R,1126.4
1992-12-01,A3348630R,1117.7
1993-01-01,A3348630R,1101.7
1993-02-01,A3348630R,1099.2
1993-03-01,A3348630R,1130.7
1993-04-01,A3348630R,1141.4
1993-05-01,A3348630R,1147.6
1993-06-01,A3348630R,1136.6
1993-07-01,A3348630R,1143.2
1993-08-01,A3348630R,1140.9
1993-09-01,A3348630R,1177.6
1993-10-01,A3348630R,1198.6
1993-11-01,A3348630R,1226.5
1993-12-01,A3348630R,1244.5
1994-01-01,A3348630R,1213.2
1994-02-01,A3348630R,1238.5
1994-03-01,A3348630R,1234.3
1994-04-01,A3348630R,1231.1
1994-05-01,A3348630R,1247.2
1994-06-01,A3348630R,1268.9
1994-07-01,A3348630R,1277.7
1994-08-01,A3348630R,1288.2
1994-09-01,A3348630R,1291.8
1994-10-01,A3348630R,1313.8
1994-11-01,A3348630R,1286.0
1994-12-01,A3348630R,1288.2
1995-01-01,A3348630R,1299.6
1995-02-01,A3348630R,1295.5
1995-03-01,A3348630R,1309.3
1995-04-01,A3348630R,1327.0
1995-05-01,A3348630R,1350.8
1995-06-01,A3348630R,1359.8
1995-07-01,A3348630R,1375.2
1995-08-01,A3348630R,1381.2
1995-09-01,A3348630R,1402.9
1995-10-01,A3348630R,1378.5
1995-11-01,A3348630R,1376.9
1995-12-01,A3348630R,1409.4
1996-01-01,A3348630R,1415.4
1996-02-01,A3348630R,1395.6
1996-03-01,A3348630R,1388.1
1996-04-01,A3348630R,1389.7
1996-05-01,A3348630R,1395.6
1996-06-01,A3348630R,1408.5
1996-07-01,A3348630R,1384.5
1996-08-01,A3348630R,1386.6
1996-09-01,A3348630R,1368.9
1996-10-01,A3348630R,1386.4
1996-11-01,A3348630R,1387.7
1996-12-01,A3348630R,1408.8
1997-01-01,A3348630R,1402.2
1997-02-01,A3348630R,1440.7
1997-03-01,A3348630R,1444.5
1997-04-01,A3348630R,1447.5
1997-05-01,A3348630R,1462.4
1997-06-01,A3348630R,1471.0
1997-07-01,A3348630R,1481.7
1997-08-01,A3348630R,1489.8
1997-09-01,A3348630R,1497.8
1997-10-01,A3348630R,1497.1
1997-11-01,A3348630R,1499.6
1997-12-01,A3348630R,1496.6
1998-01-01,A3348630R,1507.6
1998-02-01,A3348630R,1504.0
1998-03-01,A3348630R,1497.7
1998-04-01,A3348630R,1515.3
1998-05-01,A3348630R,1502.1
1998-06-01,A3348630R,1523.1
1998-07-01,A3348630R,1514.4
1998-08-01,A3348630R,1519.9
1998-09-01,A3348630R,1549.7
1998-10-01,A3348630R,1550.6
1998-11-01,A3348630R,1545.6
1998-12-01,A3348630R,1522.6
1999-01-01,A3348630R,1583.2
1999-02-01,A3348630R,1583.6
1999-03-01,A3348630R,1598.3
1999-04-01,A3348630R,1618.0
1999-05-01,A3348630R,1605.7
1999-06-01,A3348630R,1615.4
1999-07-01,A3348630R,1621.4
1999-08-01,A3348630R,1637.3
1999-09-01,A3348630R,1662.0
1999-10-01,A3348630R,1623.7
1999-11-01,A3348630R,1650.1
1999-12-01,A3348630R,1633.2
2000-01-01,A3348630R,1607.2
2000-02-01,A3348630R,1607.5
2000-03-01,A3348630R,1613.6
2000-04-01,A3348630R,1621.9
2000-05-01,A3348630R,1637.1
2000-06-01,A3348630R,1716.6
2000-07-01,A3348630R,1596.3
2000-08-01,A3348630R,1644.4
2000-09-01,A3348630R,1685.0
2000-10-01,A3348630R,1699.7
2000-11-01,A3348630R,1698.2
2000-12-01,A3348630R,1684.6
2001-01-01,A3348630R,1737.7
2001-02-01,A3348630R,1785.4
2001-03-01,A3348630R,1771.2
2001-04-01,A3348630R,1773.6
2001-05-01,A3348630R,1784.2
2001-06-01,A3348630R,1799.1
2001-07-01,A3348630R,1807.2
2001-08-01,A3348630R,1802.0
2001-09-01,A3348630R,1798.4
2001-10-01,A3348630R,1813.5
2001-11-01,A3348630R,1827.5
2001-12-01,A3348630R,1843.6
2002-01-01,A3348630R,1871.4
2002-02-01,A3348630R,1874.6
2002-03-01,A3348630R,1900.7
2002-04-01,A3348630R,1922.0
2002-05-01,A3348630R,1949.7
2002-06-01,A3348630R,1924.9
2002-07-01,A3348630R,1927.5
2002-08-01,A3348630R,1974.1
2002-09-01,A3348630R,1963.2
2002-10-01,A3348630R,1915.5
2002-11-01,A3348630R,1938.6
2002-12-01,A3348630R,1953.4
2003-01-01,A3348630R,1976.8
2003-02-01,A3348630R,1971.5
2003-03-01,A3348630R,1953.8
2003-04-01,A3348630R,2003.2
2003-05-01,A3348630R,2029.4
2003-06-01,A3348630R,2029.8
2003-07-01,A3348630R,2078.0
2003-08-01,A3348630R,2101.9
2003-09-01,A3348630R,2134.9
2003-10-01,A3348630R,2188.5
2003-11-01,A3348630R,2227.7
2003-12-01,A3348630R,2199.0
2004-01-01,A3348630R,2165.4
2004-02-01,A3348630R,2150.7
2004-03-01,A3348630R,2215.7
2004-04-01,A3348630R,2169.0
2004-05-01,A3348630R,2190.2
2004-06-01,A3348630R,2221.8
2004-07-01,A3348630R,2235.4
2004-08-01,A3348630R,2225.7
2004-09-01,A3348630R,2282.8
2004-10-01,A3348630R,2262.9
2004-11-01,A3348630R,2232.2
2004-12-01,A3348630R,2232.6
2005-01-01,A3348630R,2235.7
2005-02-01,A3348630R,2249.0
2005-03-01,A3348630R,2217.3
2005-04-01,A3348630R,2220.9
2005-05-01,A3348630R,2206.3
2005-06-01,A3348630R,2213.4
2005-07-01,A3348630R,2177.0
2005-08-01,A3348630R,2175.1
2005-09-01,A3348630R,2151.7
2005-10-01,A3348630R,2147.8
2005-11-01,A3348630R,2162.7
2005-12-01,A3348630R,2187.7
2006-01-01,A3348630R,2218.4
2006-02-01,A3348630R,2228.4
2006-03-01,A3348630R,2221.8
2006-04-01,A3348630R,2279.1
2006-05-01,A3348630R,2275.8
2006-06-01,A3348630R,2303.5
2006-07-01,A3348630R,2280.9
2006-08-01,A3348630R,2307.8
2006-09-01,A3348630R,2297.5
2006-10-01,A3348630R,2311.4
2006-11-01,A3348630R,2325.6
2006-12-01,A3348630R,2328.6
2007-01-01,A3348630R,2307.4
2007-02-01,A3348630R,2322.7
2007-03-01,A3348630R,2354.6
2007-04-01,A3348630R,2328.7
2007-05-01,A3348630R,2304.9
2007-06-01,A3348630R,2338.2
2007-07-01,A3348630R,2396.7
2007-08-01,A3348630R,2413.4
2007-09-01,A3348630R,2434.0
2007-10-01,A3348630R,2516.6
2007-11-01,A3348630R,2525.4
2007-12-01,A3348630R,2545.0
2008-01-01,A3348630R,2568.2
2008-02-01,A3348630R,2571.7
2008-03-01,A3348630R,2573.3
2008-04-01,A3348630R,2576.4
2008-05-01,A3348630R,2609.6
2008-06-01,A3348630R,2584.5
2008-07-01,A3348630R,2588.7
2008-08-01,A3348630R,2601.0
2008-09-01,A3348630R,2574.1
2008-10-01,A3348630R,2621.1
2008-11-01,A3348630R,2624.1
2008-12-01,A3348630R,2703.4
2009-01-01,A3348630R,2657.5
2009-02-01,A3348630R,2674.0
2009-03-01,A3348630R,2717.7
2009-04-01,A3348630R,2714.1
2009-05-01,A3348630R,2742.1
2009-06-01,A3348630R,2734.7
2009-07-01,A3348630R,2731.5
2009-08-01,A3348630R,2674.3
2009-09-01,A3348630R,2693.5
2009-10-01,A3348630R,2709.9
2009-11-01,A3348630R,2734.2
2009-12-01,A3348630R,2757.9
2010-01-01,A3348630R,2759.1
2010-02-01,A3348630R,2752.2
2010-03-01,A3348630R,2763.5
2010-04-01,A3348630R,2764.1
2010-05-01,A3348630R,2772.7
2010-06-01,A3348630R,2785.7
2010-07-01,A3348630R,2805.0
2010-08-01,A3348630R,2878.7
2010-09-01,A3348630R,2868.5
2010-10-01,A3348630R,2835.7
2010-11-01,A3348630R,2847.8
2010-12-01,A3348630R,2857.6
2011-01-01,A3348630R,2896.1
2011-02-01,A3348630R,2910.7
2011-03-01,A3348630R,2924.1
2011-04-01,A3348630R,2963.6
2011-05-01,A3348630R,2952.5
2011-06-01,A3348630R,2981.9
2011-07-01,A3348630R,3057.4
2011-08-01,A3348630R,3047.7
2011-09-01,A3348630R,3037.8
2011-10-01,A3348630R,3042.0
2011-11-01,A3348630R,3018.6
2011-12-01,A3348630R,3075.5
2012-01-01,A3348630R,3043.9
2012-02-01,A3348630R,3079.4
2012-03-01,A3348630R,3101.8
2012-04-01,A3348630R,3098.0
2012-05-01,A3348630R,3112.1
2012-06-01,A3348630R,3154.9
2012-07-01,A3348630R,3092.5
2012-08-01,A3348630R,3080.6
2012-09-01,A3348630R,3114.2
2012-10-01,A3348630R,3085.1
2012-11-01,A3348630R,3093.0
2012-12-01,A3348630R,3076.5
2013-01-01,A3348630R,3105.1
2013-02-01,A3348630R,3128.2
2013-03-01,A3348630R,3111.1
2013-04-01,A3348630R,3133.2
2013-05-01,A3348630R,3180.0
2013-06-01,A3348630R,3110.3
2013-07-01,A3348630R,3116.1
2013-08-01,A3348630R,3084.2
2013-09-01,A3348630R,3170.6
2013-10-01,A3348630R,3198.2
2013-11-01,A3348630R,3279.5
2013-12-01,A3348630R,3222.5
2014-01-01,A3348630R,3239.3
2014-02-01,A3348630R,3290.9
2014-03-01,A3348630R,3261.1
2014-04-01,A3348630R,3272.2
2014-05-01,A3348630R,3260.8
2014-06-01,A3348630R,3267.9
2014-07-01,A3348630R,3275.0
2014-08-01,A3348630R,3324.4
2014-09-01,A3348630R,3308.8
2014-10-01,A3348630R,3345.0
2014-11-01,A3348630R,3266.8
2014-12-01,A3348630R,3304.6
2015-01-01,A3348630R,3333.8
2015-02-01,A3348630R,3398.8
2015-03-01,A3348630R,3372.8
2015-04-01,A3348630R,3355.1
2015-05-01,A3348630R,3368.8
2015-06-01,A3348630R,3434.6
2015-07-01,A3348630R,3402.6
2015-08-01,A3348630R,3455.5
2015-09-01,A3348630R,3505.4
2015-10-01,A3348630R,3501.9
2015-11-01,A3348630R,3487.0
2015-12-01,A3348630R,3484.4
2016-01-01,A3348630R,3554.8
2016-02-01,A3348630R,3551.0
2016-03-01,A3348630R,3560.5
2016-04-01,A3348630R,3587.4
2016-05-01,A3348630R,3603.4
2016-06-01,A3348630R,3610.0
2016-07-01,A3348630R,3617.6
2016-08-01,A3348630R,3581.3
2016-09-01,A3348630R,3623.7
2016-10-01,A3348630R,3630.2
2016-11-01,A3348630R,3649.0
2016-12-01,A3348630R,3655.9
2017-01-01,A3348630R,3616.3
2017-02-01,A3348630R,3641.5
2017-03-01,A3348630R,3696.8
2017-04-01,A3348630R,3697.8
2017-05-01,A3348630R,3713.3
2017-06-01,A3348630R,3719.7
2017-07-01,A3348630R,3752.2
2017-08-01,A3348630R,3746.0
2017-09-01,A3348630R,3709.5
2017-10-01,A3348630R,3676.7
2017-11-01,A3348630R,3771.2
2017-12-01,A3348630R,3743.3
2018-01-01,A3348630R,3757.2
2018-02-01,A3348630R,3767.9
2018-03-01,A3348630R,3759.3
2018-04-01,A3348630R,3752.7
2018-05-01,A3348630R,3759.6
2018-06-01,A3348630R,3790.5
2018-07-01,A3348630R,3850.9
2018-08-01,A3348630R,3891.8
2018-09-01,A3348630R,3870.9
2018-10-01,A3348630R,3891.7
2018-11-01,A3348630R,3860.8
2018-12-01,A3348630R,3899.0
2019-01-01,A3348630R,3895.1
2019-02-01,A3348630R,3909.7
2019-03-01,A3348630R,3883.0
2019-04-01,A3348630R,3907.0
2019-05-01,A3348630R,3931.0
2019-06-01,A3348630R,3968.3
2019-07-01,A3348630R,3964.4
2019-08-01,A3348630R,3998.7
2019-09-01,A3348630R,4002.2
2019-10-01,A3348630R,3994.6
2019-11-01,A3348630R,3931.5
2019-12-01,A3348630R,3995.7
2020-01-01,A3348630R,3964.9
2020-02-01,A3348630R,3991.3
2020-03-01,A3348630R,4594.1
2020-04-01,A3348630R,3962.7
2020-05-01,A3348630R,4305.5
2020-06-01,A3348630R,4329.6
2020-07-01,A3348630R,4562.4
2020-08-01,A3348630R,4342.0
2020-09-01,A3348630R,4289.4
2020-10-01,A3348630R,4386.1
2020-11-01,A3348630R,4613.0
2020-12-01,A3348630R,4555.9
2021-01-01,A3348630R,4563.7
2021-02-01,A3348630R,4551.5
2021-03-01,A3348630R,4577.2
2021-04-01,A3348630R,4646.2
2021-05-01,A3348630R,4662.1
2021-06-01,A3348630R,4621.5
2021-07-01,A3348630R,4673.4
2021-08-01,A3348630R,4713.7
2021-09-01,A3348630R,4820.8
2021-10-01,A3348630R,4926.5
2021-11-01,A3348630R,5130.8
2021-12-01,A3348630R,5152.6
2022-01-01,A3348630R,5264.3
2022-02-01,A3348630R,5211.0
2022-03-01,A3348630R,5278.0
2022-04-01,A3348630R,5322.1
2022-05-01,A3348630R,5367.1
2022-06-01,A3348630R,5406.0
2022-07-01,A3348630R,5493.5
2022-08-01,A3348630R,5365.0
2022-09-01,A3348630R,5381.3
2022-10-01,A3348630R,5386.5
2022-11-01,A3348630R,5407.8
2022-12-01,A3348630R,5318.9
2023-01-01,A3348630R,5376.8
2023-02-01,A3348630R,5383.5
2023-03-01,A3348630R,5368.1
2023-04-01,A3348630R,5358.5
2023-05-01,A3348630R,5473.8
2023-06-01,A3348630R,5339.4
2023-07-01,A3348630R,5373.1
2023-08-01,A3348630R,5382.2
2023-09-01,A3348630R,5470.3
2023-10-01,A3348630R,5395.7
2023-11-01,A3348630R,5461.6
2023-12-01,A3348630R,5444.4
2024-01-01,A3348630R,5508.2
2024-02-01,A3348630R,5537.9
2024-03-01,A3348630R,5516.9
2024-04-01,A3348630R,5627.1
2024-05-01,A3348630R,5645.0
2024-06-01,A3348630R,5660.4
2024-07-01,A3348630R,5660.6
2024-08-01,A3348630R,5750.1
2024-09-01,A3348630R,5756.9
2024-10-01,A3348630R,5837.7
2024-11-01,A3348630R,5846.9
2024-12-01,A3348630R,5741.9
2025-01-01,A3348630R,5893.3
2025-02-01,A3348630R,5839.0
2025-03-01,A3348630R,5885.2
2025-04-01,A3348630R,5935.3
2025-05-01,A3348630R,5938.3
2025-06-01,A3348630R,6052.4
1982-04-01,A3348639K,349.7
1982-05-01,A3348639K,346.3
1982-06-01,A3348639K,350.8
1982-07-01,A3348639K,341.5
1982-08-01,A3348639K,342.6
1982-09-01,A3348639K,346.5
1982-10-01,A3348639K,354.1
